year mon day ICE_N   NAT_N    ICE_S    NAT_S 
 2002  7 17   0.0000   0.0000  53.5486 163.8823
 2002  7 18   0.0000   0.0000  50.3790 162.1641
 2002  7 19   0.0000   0.0000  42.4458 150.8416
 2002  7 20   0.0000   0.0000  36.6554 148.1133
 2002  7 21   0.0000   0.0000  38.6684 151.5685
 2002  7 22   0.0000   0.0000  37.1859 150.0345
 2002  7 23   0.0000   0.0000  41.5247 149.5814
 2002  7 24   0.0000   0.0000  50.1972 158.4901
 2002  7 25   0.0000   0.0000  56.3789 164.1753
 2002  7 26   0.0000   0.0000  56.8322 163.2998
 2002  7 27   0.0000   0.0000  57.2693 160.8838
 2002  7 28   0.0000   0.0000  55.4593 163.4249
 2002  7 29   0.0000   0.0000  50.7709 160.7856
 2002  7 30   0.0000   0.0000  51.0469 157.8019
 2002  7 31   0.0000   0.0000  48.2301 157.6403
 2002  8  1   0.0000   0.0000  33.8639 151.8885
 2002  8  2   0.0000   0.0000  29.9785 145.8688
 2002  8  3   0.0000   0.0000  34.2827 148.1349
 2002  8  4   0.0000   0.0000  47.6250 154.1377
 2002  8  5   0.0000   0.0000  53.3926 154.1200
 2002  8  6   0.0000   0.0000  51.9118 154.1985
 2002  8  7   0.0000   0.0000  45.1640 160.2604
 2002  8  8   0.0000   0.0000  45.2116 167.5295
 2002  8  9   0.0000   0.0000  49.4274 169.2199
 2002  8 10   0.0000   0.0000  55.8328 165.6280
 2002  8 11   0.0000   0.0000  58.5261 165.7482
 2002  8 12   0.0000   0.0000  58.9954 166.7051
 2002  8 13   0.0000   0.0000  56.5227 163.9537
 2002  8 14   0.0000   0.0000  53.4615 164.9090
 2002  8 15   0.0000   0.0000  44.3851 162.2923
 2002  8 16   0.0000   0.0000  41.8856 155.5677
 2002  8 17   0.0000   0.0000  42.1440 152.6478
 2002  8 18   0.0000   0.0000  32.1549 154.7377
 2002  8 19   0.0000   0.0000  23.3339 152.0629
 2002  8 20   0.0000   0.0000  11.9784 148.4325
 2002  8 21   0.0000   0.0000  12.3316 139.6953
 2002  8 22   0.0000   0.0000   9.7231 133.5518
 2002  8 23   0.0000   0.0000   7.1998 134.3511
 2002  8 24   0.0000   0.0000   9.0252 126.7321
 2002  8 25   0.0000   0.0000   2.1170 124.9757
 2002  8 26   0.0000   0.0000   5.9113 124.0774
 2002  8 27   0.0000   0.0000   8.7526 130.2250
 2002  8 28   0.0000   0.0000  15.1232 130.8105
 2002  8 29   0.0000   0.0000  17.4607 120.3362
 2002  8 30   0.0000   0.0000  16.1684 111.4316
 2002  8 31   0.0000   0.0000  12.4159 103.7716
 2002  9  1   0.0000   0.0000   5.0521  99.9741
 2002  9  2   0.0000   0.0000   0.0000  96.7099
 2002  9  3   0.0000   0.0000   0.9455  90.5614
 2002  9  4   0.0000   0.0000   0.0000  81.3901
 2002  9  5   0.0000   0.0000   0.0000  73.3207
 2002  9  6   0.0000   0.0000   0.0000  75.5573
 2002  9  7   0.0000   0.0000   8.3692  81.9317
 2002  9  8   0.0000   0.0000  12.2361  93.0220
 2002  9  9   0.0000   0.0000  12.2674 102.7634
 2002  9 10   0.0000   0.0000  10.4896 106.8450
 2002  9 11   0.0000   0.0000  18.0896 100.3708
 2002  9 12   0.0000   0.0000  15.6095  92.0988
 2002  9 13   0.0000   0.0000  10.6193  87.8457
 2002  9 14   0.0000   0.0000   5.0300  84.7095
 2002  9 15   0.0000   0.0000   0.1986  89.0985
 2002  9 16   0.0000   0.0000   0.0133  87.8797
 2002  9 17   0.0000   0.0000   0.4945  82.6867
 2002  9 18   0.0000   0.0000   0.0719  81.5285
 2002  9 19   0.0000   0.0000   0.0000  83.0017
 2002  9 20   0.0000   0.0000   0.0000  87.4547
 2002  9 21   0.0000   0.0000   0.0000  74.6493
 2002  9 22   0.0000   0.0000   0.0000  31.0191
 2002  9 23   0.0000   0.0000   0.0000  13.0802
 2002  9 24   0.0000   0.0000   0.0000  17.1931
 2002  9 25   0.0000   0.0000   0.0000   5.6834
 2002  9 26   0.0000   0.0000   0.0000   2.7928
 2002  9 27   0.0000   0.0000   0.0000   0.7605
 2002  9 28   0.0000   0.0000   0.0000   0.0000
 2002  9 29   0.0000   0.0000   0.0000   0.0000
 2002  9 30   0.0000   0.0000   0.0000   0.0000
 2002 10  1   0.0000   0.0000   0.0000   0.0000
 2002 10  2   0.0000   0.0000   0.0000   0.0000
 2002 10  3   0.0000   0.0000   0.0000   0.0000
 2002 10  4   0.0000   0.0000   0.0000   0.0000
 2002 10  5   0.0000   0.0000   0.0000   0.5737
 2002 10  6   0.0000   0.0000   0.0000   0.4365
 2002 10  7   0.0000   0.0000   0.0000   0.0000
 2002 10  8   0.0000   0.0000   0.0000   0.0072
 2002 10  9   0.0000   0.0000   0.0000   0.0000
 2002 10 10   0.0000   0.0000   0.0000   0.0000
 2002 10 11   0.0000   0.0000   0.0000   0.0000
 2002 10 12   0.0000   0.0000   0.0000   0.0000
 2002 10 13   0.0000   0.0000   0.0000   0.0000
 2002 10 14   0.0000   0.0000   0.0000   0.0000
 2002 10 15   0.0000   0.0000   0.0000   0.0000
 2002 10 16   0.0000   0.0000   0.0000   0.0000
 2002 10 17   0.0000   0.0000   0.0000   0.0000
 2002 10 18   0.0000   0.0000   0.0000   0.0000
 2002 10 19   0.0000   0.0000   0.0000   0.0000
 2002 10 20   0.0000   0.0000   0.0000   0.0000
 2002 10 21   0.0000   0.0000   0.0000   0.0000
 2002 10 22   0.0000   0.0000   0.0000   0.0000
 2002 10 23   0.0000   0.0000   0.0000   0.0000
 2002 10 24   0.0000   0.0000   0.0000   0.0000
 2002 10 25   0.0000   0.0000   0.0000   0.0000
 2002 10 26   0.0000   0.0000   0.0000   0.0000
 2002 10 27   0.0000   0.0000   0.0000   0.0000
 2002 10 28   0.0000   0.0000   0.0000   0.0000
 2002 10 29   0.0000   0.0000   0.0000   0.0000
 2002 10 30   0.0000   0.0000   0.0000   0.0000
 2002 10 31   0.0000   0.0000   0.0000   0.0000
 2002 11  1   0.0000   0.0000   0.0000   0.0000
 2002 11  2   0.0000   0.0000   0.0000   0.0000
 2002 11  3   0.0000   0.0000   0.0000   0.0000
 2002 11  4   0.0000   0.0000   0.0000   0.0000
 2002 11  5   0.0000   0.0000   0.0000   0.0000
 2002 11  6   0.0000   0.0000   0.0000   0.0000
 2002 11  7   0.0000   0.0000   0.0000   0.0000
 2002 11  8   0.0000   0.0000   0.0000   0.0000
 2002 11  9   0.0000   0.0000   0.0000   0.0000
 2002 11 10   0.0000   0.0000   0.0000   0.0000
 2002 11 11   0.0000   0.0000   0.0000   0.0000
 2002 11 12   0.0000   0.0876   0.0000   0.0000
 2002 11 13   0.0000   0.3596   0.0000   0.0000
 2002 11 14   0.0000   0.4179   0.0000   0.0000
 2002 11 15   0.0000   0.8752   0.0000   0.0000
 2002 11 16   0.0000   1.3595   0.0000   0.0000
 2002 11 17   0.0000   2.1677   0.0000   0.0000
 2002 11 18   0.0000   4.0697   0.0000   0.0000
 2002 11 19   0.0000   5.4739   0.0000   0.0000
 2002 11 20   0.0000   7.9107   0.0000   0.0000
 2002 11 21   0.0000  11.9084   0.0000   0.0000
 2002 11 22   0.0000  13.3921   0.0000   0.0000
 2002 11 23   0.0000  11.9317   0.0000   0.0000
 2002 11 24   0.0000   8.8979   0.0000   0.0000
 2002 11 25   0.0000   7.2855   0.0000   0.0000
 2002 11 26   0.0000   9.8922   0.0000   0.0000
 2002 11 27   0.0000  12.8391   0.0000   0.0000
 2002 11 28   0.0000  10.0651   0.0000   0.0000
 2002 11 29   0.0000  12.0200   0.0000   0.0000
 2002 11 30   0.0000  17.8293   0.0000   0.0000
 2002 12  1   0.0000  21.3958   0.0000   0.0000
 2002 12  2   0.0000  23.1315   0.0000   0.0000
 2002 12  3   0.0000  26.3517   0.0000   0.0000
 2002 12  4   0.4417  34.3982   0.0000   0.0000
 2002 12  5   0.8207  43.9181   0.0000   0.0000
 2002 12  6   1.0733  44.4008   0.0000   0.0000
 2002 12  7   0.1649  35.6723   0.0000   0.0000
 2002 12  8   0.1873  33.1301   0.0000   0.0000
 2002 12  9   0.4580  32.4722   0.0000   0.0000
 2002 12 10   0.5295  28.7017   0.0000   0.0000
 2002 12 11   0.0369  32.7506   0.0000   0.0000
 2002 12 12   0.0000  37.2376   0.0000   0.0000
 2002 12 13   0.0000  40.5660   0.0000   0.0000
 2002 12 14   0.0000  42.3492   0.0000   0.0000
 2002 12 15   0.0000  46.3954   0.0000   0.0000
 2002 12 16   0.0000  49.4077   0.0000   0.0000
 2002 12 17   0.0000  54.0541   0.0000   0.0000
 2002 12 18   0.0000  57.3430   0.0000   0.0000
 2002 12 19   0.1269  63.2336   0.0000   0.0000
 2002 12 20   0.1377  61.4715   0.0000   0.0000
 2002 12 21   0.0000  56.0923   0.0000   0.0000
 2002 12 22   0.0000  49.3826   0.0000   0.0000
 2002 12 23   0.0000  49.1930   0.0000   0.0000
 2002 12 24   0.0000  47.7307   0.0000   0.0000
 2002 12 25   0.0000  44.3189   0.0000   0.0000
 2002 12 26   0.0000  44.7791   0.0000   0.0000
 2002 12 27   0.0000  44.2522   0.0000   0.0000
 2002 12 28   0.0000  37.4024   0.0000   0.0000
 2002 12 29   0.0000  24.2784   0.0000   0.0000
 2002 12 30   0.0000  21.6124   0.0000   0.0000
 2002 12 31   0.0000  18.1065   0.0000   0.0000
 2003  1  1   0.0000  20.3673   0.0000   0.0000
 2003  1  2   0.0000  25.9686   0.0000   0.0000
 2003  1  3   0.0000  26.6511   0.0000   0.0000
 2003  1  4   0.0000  25.1391   0.0000   0.0000
 2003  1  5   0.0000  30.9350   0.0000   0.0000
 2003  1  6   0.0000  32.5516   0.0000   0.0000
 2003  1  7   0.0000  30.8419   0.0000   0.0000
 2003  1  8   0.0000  34.4899   0.0000   0.0000
 2003  1  9   0.0000  41.1890   0.0000   0.0000
 2003  1 10   0.0000  36.2048   0.0000   0.0000
 2003  1 11   0.0000  32.2797   0.0000   0.0000
 2003  1 12   0.0000  25.1176   0.0000   0.0000
 2003  1 13   0.0000  24.2159   0.0000   0.0000
 2003  1 14   0.0545  22.1393   0.0000   0.0000
 2003  1 15   0.0000  14.4412   0.0000   0.0000
 2003  1 16   0.0000   2.6892   0.0000   0.0000
 2003  1 17   0.0000   0.2092   0.0000   0.0000
 2003  1 18   0.0000   0.3287   0.0000   0.0000
 2003  1 19   0.0000   0.6143   0.0000   0.0000
 2003  1 20   0.0000   0.0000   0.0000   0.0000
 2003  1 21   0.0000   0.0000   0.0000   0.0000
 2003  1 22   0.0000   0.0000   0.0000   0.0000
 2003  1 23   0.0000   0.0000   0.0000   0.0000
 2003  1 24   0.0000   0.0000   0.0000   0.0000
 2003  1 25   0.0000   0.0000   0.0000   0.0000
 2003  1 26   0.0000   0.0000   0.0000   0.0000
 2003  1 27   0.0000   0.0000   0.0000   0.0000
 2003  1 28   0.0000   0.0000   0.0000   0.0000
 2003  1 29   0.0000   0.0000   0.0000   0.0000
 2003  1 30   0.0000   0.0000   0.0000   0.0000
 2003  1 31   0.0000   0.0000   0.0000   0.0000
 2003  2  1   0.0000   0.0000   0.0000   0.0000
 2003  2  2   0.0000   0.0000   0.0000   0.0000
 2003  2  3   0.0000   0.0000   0.0000   0.0000
 2003  2  4   0.0000   0.1388   0.0000   0.0000
 2003  2  5   0.0000   1.5732   0.0000   0.0000
 2003  2  6   0.0000   0.0000   0.0000   0.0000
 2003  2  7   0.0000   0.0650   0.0000   0.0000
 2003  2  8   0.0000   4.5409   0.0000   0.0000
 2003  2  9   0.0000   8.4319   0.0000   0.0000
 2003  2 10   0.0000   3.8403   0.0000   0.0000
 2003  2 11   0.0000   6.2753   0.0000   0.0000
 2003  2 12   0.0000   4.0984   0.0000   0.0000
 2003  2 13   0.0000   0.5987   0.0000   0.0000
 2003  2 14   0.0000   0.0000   0.0000   0.0000
 2003  2 15   0.0000   0.0000   0.0000   0.0000
 2003  2 16   0.0000   0.0000   0.0000   0.0000
 2003  2 17   0.0000   0.0000   0.0000   0.0000
 2003  2 18   0.0000   0.0000   0.0000   0.0000
 2003  2 19   0.0000   0.0328   0.0000   0.0000
 2003  2 20   0.0000   0.0000   0.0000   0.0000
 2003  2 21   0.0000   0.0000   0.0000   0.0000
 2003  2 22   0.0000   0.0000   0.0000   0.0000
 2003  2 23   0.0000   0.0000   0.0000   0.0000
 2003  2 24   0.0000   0.0000   0.0000   0.0000
 2003  2 25   0.0000   0.0000   0.0000   0.0000
 2003  2 26   0.0000   0.6480   0.0000   0.0000
 2003  2 27   0.0000   3.4583   0.0000   0.0000
 2003  2 28   0.0000   4.1002   0.0000   0.0000
 2003  3  1   0.0000   4.9063   0.0000   0.0000
 2003  3  2   0.0000   4.3557   0.0000   0.0000
 2003  3  3   0.0000   2.7318   0.0000   0.0000
 2003  3  4   0.0000   1.3635   0.0000   0.0000
 2003  3  5   0.0000   0.5009   0.0000   0.0000
 2003  3  6   0.0000   0.0000   0.0000   0.0000
 2003  3  7   0.0000   0.0000   0.0000   0.0000
 2003  3  8   0.0000   0.0000   0.0000   0.0000
 2003  3  9   0.0000   0.0000   0.0000   0.0000
 2003  3 10   0.0000   0.0000   0.0000   0.0000
 2003  3 11   0.0000   0.0000   0.0000   0.0000
 2003  3 12   0.0000   0.0000   0.0000   0.0000
 2003  3 13   0.0000   0.0284   0.0000   0.0000
 2003  3 14   0.0000   0.0186   0.0000   0.0000
 2003  3 15   0.0000   0.0231   0.0000   0.0000
 2003  3 16   0.0000   0.0000   0.0000   0.0000
 2003  3 17   0.0000   0.5621   0.0000   0.0000
 2003  3 18   0.0000   0.0601   0.0000   0.0000
 2003  3 19   0.0000   0.2823   0.0000   0.0000
 2003  3 20   0.0000   0.0501   0.0000   0.0000
 2003  3 21   0.0000   0.0000   0.0000   0.0000
 2003  3 22   0.0000   0.0000   0.0000   0.0000
 2003  3 23   0.0000   0.0000   0.0000   0.0000
 2003  3 24   0.0000   0.0000   0.0000   0.0000
 2003  3 25   0.0000   0.0000   0.0000   0.0000
 2003  3 26   0.0000   0.0000   0.0000   0.0000
 2003  3 27   0.0000   0.0000   0.0000   0.0000
 2003  3 28   0.0000   0.0000   0.0000   0.0000
 2003  3 29   0.0000   0.0000   0.0000   0.0000
 2003  3 30   0.0000   0.0000   0.0000   0.0000
 2003  3 31   0.0000   0.0000   0.0000   0.0000
 2003  4  1   0.0000   0.0000   0.0000   0.0000
 2003  4  2   0.0000   0.0000   0.0000   0.0000
 2003  4  3   0.0000   0.0000   0.0000   0.0000
 2003  4  4   0.0000   0.0000   0.0000   0.0000
 2003  4  5   0.0000   0.0000   0.0000   0.0000
 2003  4  6   0.0000   0.0000   0.0000   0.0000
 2003  4  7   0.0000   0.0000   0.0000   0.0000
 2003  4  8   0.0000   0.0000   0.0000   0.0000
 2003  4  9   0.0000   0.0000   0.0000   0.0000
 2003  4 10   0.0000   0.0000   0.0000   0.0000
 2003  4 11   0.0000   0.0000   0.0000   0.0000
 2003  4 12   0.0000   0.0000   0.0000   0.0000
 2003  4 13   0.0000   0.0000   0.0000   0.0000
 2003  4 14   0.0000   0.0000   0.0000   0.0000
 2003  4 15   0.0000   0.0000   0.0000   0.0000
 2003  4 16   0.0000   0.0000   0.0000   0.0000
 2003  4 17   0.0000   0.0000   0.0000   0.0000
 2003  4 18   0.0000   0.0000   0.0000   0.0000
 2003  4 19   0.0000   0.0000   0.0000   0.0000
 2003  4 20   0.0000   0.0000   0.0000   0.0000
 2003  4 21   0.0000   0.0000   0.0000   0.0000
 2003  4 22   0.0000   0.0000   0.0000   0.0000
 2003  4 23   0.0000   0.0000   0.0000   0.0000
 2003  4 24   0.0000   0.0000   0.0000   0.0000
 2003  4 25   0.0000   0.0000   0.0000   0.0000
 2003  4 26   0.0000   0.0000   0.0000   0.0000
 2003  4 27   0.0000   0.0000   0.0000   0.0000
 2003  4 28   0.0000   0.0000   0.0000   0.0000
 2003  4 29   0.0000   0.0000   0.0000   0.0000
 2003  4 30   0.0000   0.0000   0.0000   0.0000
 2003  5  1   0.0000   0.0000   0.0000   0.0000
 2003  5  2   0.0000   0.0000   0.0000   0.0000
 2003  5  3   0.0000   0.0000   0.0000   0.0000
 2003  5  4   0.0000   0.0000   0.0000   0.0265
 2003  5  5   0.0000   0.0000   0.0000   0.4350
 2003  5  6   0.0000   0.0000   0.0000   1.2424
 2003  5  7   0.0000   0.0000   0.0000   3.7159
 2003  5  8   0.0000   0.0000   0.0000   6.4406
 2003  5  9   0.0000   0.0000   0.0000   5.5538
 2003  5 10   0.0000   0.0000   0.0000   6.1139
 2003  5 11   0.0000   0.0000   0.0000   5.4509
 2003  5 12   0.0000   0.0000   0.0000   6.9415
 2003  5 13   0.0000   0.0000   0.0000   8.0644
 2003  5 14   0.0000   0.0000   0.0000  12.3260
 2003  5 15   0.0000   0.0000   0.0000  16.2370
 2003  5 16   0.0000   0.0000   0.0000  18.3620
 2003  5 17   0.0000   0.0000   0.0000  19.7876
 2003  5 18   0.0000   0.0000   0.0000  22.6967
 2003  5 19   0.0000   0.0000   0.0000  26.2299
 2003  5 20   0.0000   0.0000   0.0000  25.3950
 2003  5 21   0.0000   0.0000   0.0000  30.3749
 2003  5 22   0.0000   0.0000   0.0000  42.6768
 2003  5 23   0.0000   0.0000   0.0000  50.6928
 2003  5 24   0.0000   0.0000   0.0000  56.8990
 2003  5 25   0.0000   0.0000   0.0000  55.4326
 2003  5 26   0.0000   0.0000   0.0000  51.0984
 2003  5 27   0.0000   0.0000   0.0053  56.5068
 2003  5 28   0.0000   0.0000   0.1629  64.1235
 2003  5 29   0.0000   0.0000   0.0073  67.3794
 2003  5 30   0.0000   0.0000   0.0000  68.0515
 2003  5 31   0.0000   0.0000   0.0544  67.7470
 2003  6  1   0.0000   0.0000   0.5796  72.4104
 2003  6  2   0.0000   0.0000   3.7561  79.8606
 2003  6  3   0.0000   0.0000   4.9298  84.5137
 2003  6  4   0.0000   0.0000   4.3695  86.4809
 2003  6  5   0.0000   0.0000   4.0458  87.4604
 2003  6  6   0.0000   0.0000   5.5609  86.3865
 2003  6  7   0.0000   0.0000   7.8371  93.1109
 2003  6  8   0.0000   0.0000   9.4072  97.6420
 2003  6  9   0.0000   0.0000  10.1027 102.0486
 2003  6 10   0.0000   0.0000  10.3735 106.9909
 2003  6 11   0.0000   0.0000  12.8288 111.0507
 2003  6 12   0.0000   0.0000   9.2530 108.8399
 2003  6 13   0.0000   0.0000   7.1324 105.9842
 2003  6 14   0.0000   0.0000  13.4215 112.4885
 2003  6 15   0.0000   0.0000  22.8758 120.2572
 2003  6 16   0.0000   0.0000  27.3982 129.5122
 2003  6 17   0.0000   0.0000  24.6196 129.2169
 2003  6 18   0.0000   0.0000  25.6194 132.2261
 2003  6 19   0.0000   0.0000  30.0260 137.8985
 2003  6 20   0.0000   0.0000  32.7978 143.2902
 2003  6 21   0.0000   0.0000  32.6727 145.4467
 2003  6 22   0.0000   0.0000  32.4180 145.6847
 2003  6 23   0.0000   0.0000  33.4772 142.7160
 2003  6 24   0.0000   0.0000  35.8686 145.5648
 2003  6 25   0.0000   0.0000  40.2604 151.9405
 2003  6 26   0.0000   0.0000  42.2588 157.8419
 2003  6 27   0.0000   0.0000  41.7644 162.8686
 2003  6 28   0.0000   0.0000  41.4216 162.4792
 2003  6 29   0.0000   0.0000  42.6148 164.9774
 2003  6 30   0.0000   0.0000  44.2359 170.0248
 2003  7  1   0.0000   0.0000  49.9264 172.6143
 2003  7  2   0.0000   0.0000  51.1606 173.1673
 2003  7  3   0.0000   0.0000  53.3737 175.8503
 2003  7  4   0.0000   0.0000  58.3921 176.3191
 2003  7  5   0.0000   0.0000  59.3446 172.9984
 2003  7  6   0.0000   0.0000  60.4122 171.0833
 2003  7  7   0.0000   0.0000  60.8412 173.6934
 2003  7  8   0.0000   0.0000  58.3937 173.7142
 2003  7  9   0.0000   0.0000  56.1221 178.2635
 2003  7 10   0.0000   0.0000  63.0631 187.6738
 2003  7 11   0.0000   0.0000  66.1001 191.4392
 2003  7 12   0.0000   0.0000  64.3769 192.1275
 2003  7 13   0.0000   0.0000  64.7508 190.2542
 2003  7 14   0.0000   0.0000  63.6507 186.9765
 2003  7 15   0.0000   0.0000  68.9384 190.0219
 2003  7 16   0.0000   0.0000  69.7400 191.6818
 2003  7 17   0.0000   0.0000  68.3651 193.9102
 2003  7 18   0.0000   0.0000  64.9743 191.4272
 2003  7 19   0.0000   0.0000  62.6991 189.5283
 2003  7 20   0.0000   0.0000  61.4482 186.7804
 2003  7 21   0.0000   0.0000  61.1770 185.1935
 2003  7 22   0.0000   0.0000  57.9837 182.4063
 2003  7 23   0.0000   0.0000  56.9693 179.6121
 2003  7 24   0.0000   0.0000  57.4575 181.5414
 2003  7 25   0.0000   0.0000  62.0405 186.3414
 2003  7 26   0.0000   0.0000  62.5002 186.6802
 2003  7 27   0.0000   0.0000  65.4072 189.4704
 2003  7 28   0.0000   0.0000  65.1697 190.8518
 2003  7 29   0.0000   0.0000  65.1625 197.1582
 2003  7 30   0.0000   0.0000  67.2734 198.6800
 2003  7 31   0.0000   0.0000  74.8111 201.3337
 2003  8  1   0.0000   0.0000  70.8497 197.8198
 2003  8  2   0.0000   0.0000  68.5932 193.2006
 2003  8  3   0.0000   0.0000  65.1570 192.5539
 2003  8  4   0.0000   0.0000  66.3719 191.4043
 2003  8  5   0.0000   0.0000  67.1621 194.3132
 2003  8  6   0.0000   0.0000  69.5183 197.9209
 2003  8  7   0.0000   0.0000  71.6579 200.0982
 2003  8  8   0.0000   0.0000  68.3468 201.6371
 2003  8  9   0.0000   0.0000  58.7445 202.4801
 2003  8 10   0.0000   0.0000  57.9036 196.1890
 2003  8 11   0.0000   0.0000  63.4596 192.5269
 2003  8 12   0.0000   0.0000  62.0826 189.6555
 2003  8 13   0.0000   0.0000  59.4923 191.6600
 2003  8 14   0.0000   0.0000  58.4255 195.1646
 2003  8 15   0.0000   0.0000  58.5532 197.1636
 2003  8 16   0.0000   0.0000  55.0613 200.9721
 2003  8 17   0.0000   0.0000  60.1377 196.7509
 2003  8 18   0.0000   0.0000  61.4704 195.4706
 2003  8 19   0.0000   0.0000  56.1870 193.1930
 2003  8 20   0.0000   0.0000  49.3921 183.3574
 2003  8 21   0.0000   0.0000  41.0384 172.1332
 2003  8 22   0.0000   0.0000  35.6932 168.1176
 2003  8 23   0.0000   0.0000  42.0778 163.3498
 2003  8 24   0.0000   0.0000  49.4392 167.0335
 2003  8 25   0.0000   0.0000  47.6355 169.7311
 2003  8 26   0.0000   0.0000  39.3847 171.9477
 2003  8 27   0.0000   0.0000  34.7295 171.9169
 2003  8 28   0.0000   0.0000  33.8095 173.8762
 2003  8 29   0.0000   0.0000  29.4016 172.4617
 2003  8 30   0.0000   0.0000  19.6659 174.7243
 2003  8 31   0.0000   0.0000  24.8846 164.1102
 2003  9  1   0.0000   0.0000  23.2370 159.6567
 2003  9  2   0.0000   0.0000  17.6788 160.3300
 2003  9  3   0.0000   0.0000  22.8830 164.2874
 2003  9  4   0.0000   0.0000  25.8614 169.5773
 2003  9  5   0.0000   0.0000  20.3079 172.8058
 2003  9  6   0.0000   0.0000  18.0473 167.8400
 2003  9  7   0.0000   0.0000  10.4238 164.8869
 2003  9  8   0.0000   0.0000  10.0263 154.0162
 2003  9  9   0.0000   0.0000   5.2228 146.0859
 2003  9 10   0.0000   0.0000   4.7910 148.8324
 2003  9 11   0.0000   0.0000   4.6988 147.6561
 2003  9 12   0.0000   0.0000  15.1772 138.3232
 2003  9 13   0.0000   0.0000  10.5724 133.4184
 2003  9 14   0.0000   0.0000   7.0597 130.0526
 2003  9 15   0.0000   0.0000   4.6149 127.3039
 2003  9 16   0.0000   0.0000   4.2873 121.8886
 2003  9 17   0.0000   0.0000   3.0516 118.6748
 2003  9 18   0.0000   0.0000   0.4510 114.8407
 2003  9 19   0.0000   0.0000   0.2617 111.7592
 2003  9 20   0.0000   0.0000   0.2812 116.8548
 2003  9 21   0.0000   0.0000   0.2315 124.0566
 2003  9 22   0.0000   0.0000   1.6079 123.1000
 2003  9 23   0.0000   0.0000   5.4315 117.0762
 2003  9 24   0.0000   0.0000   2.5997 122.6163
 2003  9 25   0.0000   0.0000   0.1575 130.7820
 2003  9 26   0.0000   0.0000   0.0078 121.2548
 2003  9 27   0.0000   0.0000   0.0388 114.8108
 2003  9 28   0.0000   0.0000   0.7558 107.1616
 2003  9 29   0.0000   0.0000   3.3895 104.1459
